A1: Ladder,B1: 4878,C1: 3607,D1: 786,E1: 3159,F1: 280,G1: 338,H1: 1550,A2: 5182,B2: 1145,C2: 2666,D2: 3973,E2: 734,F2: n1,G2: n2,H2: n3
34.36656,20.13322,19.12407,16.81362,23.4114,10.9637,12.78521,10.10124,22.55575,18.85234,19.49456,19.47416,16.58989,14.52744,14.40288,10.18024
29.71772,17.67427,16.21565,14.99507,20.43712,10.24733,11.33621,8.798704,20.51171,16.41326,17.2257,17.09678,14.65086,12.67195,12.43353,9.182305
26.80794,15.79296,13.93868,13.54868,17.95831,9.638893,10.27623,7.875034,18.89423,14.56055,15.30226,15.12764,12.97825,11.18527,11.04321,8.495617
24.88957,14.27912,12.16457,12.39651,16.09863,9.162204,9.455291,7.149264,17.42002,13.29926,13.61966,13.43432,11.70723,10.3259,10.02253,8.006561
23.6139,13.22068,10.89457,11.5626,14.62213,8.621902,8.821009,6.622443,16.26325,12.43823,12.52281,12.20389,10.75297,9.704037,9.225938,7.632855
22.84174,12.44508,10.00173,10.87751,13.38584,7.980515,8.362864,6.198746,15.2562,11.8527,11.81024,11.15965,9.93659,9.492305,8.665985,7.228606
22.2489,11.81496,9.387896,10.32828,12.28341,7.41249,7.985833,5.783376,14.49743,11.22185,11.17967,10.3265,9.234791,9.306723,8.21432,6.740741
21.47921,11.31317,8.867817,9.753975,11.59824,6.935991,7.664285,5.208421,13.8584,10.62259,10.65657,9.851068,8.684155,9.081368,7.863167,6.248783
20.67662,10.89561,8.532278,9.289293,10.98555,6.464016,7.285706,4.653703,13.34751,10.27961,10.22887,9.486895,8.337094,8.781296,7.391615,5.729663
19.97999,10.64235,8.24456,8.990774,10.4237,6.096114,6.739064,4.149743,13.01306,9.899447,9.854419,9.217695,7.923429,8.396438,7.089643,5.212228
19.5214,10.4756,8.016482,8.648565,10.03527,5.709909,6.162662,3.549485,12.87963,9.61314,9.535173,8.92285,7.607257,7.852442,6.790008,4.66906
19.07039,10.23283,7.868744,8.356221,9.652197,5.252537,5.569426,3.074805,12.77402,9.357354,9.264666,8.611372,7.362728,7.344709,6.479735,4.159472
18.55114,10.07873,7.762453,8.107358,9.057119,4.76693,5.002869,2.623752,12.89444,9.153924,8.924207,8.151119,7.120482,6.899725,6.309812,3.682118
18.2453,9.84721,7.557703,7.838048,8.558954,4.356808,4.471522,2.293586,12.84315,8.8401,8.433993,7.591216,6.887911,6.461602,6.080381,3.206815
17.68929,9.569631,7.494279,7.525955,8.162627,3.996683,4.082048,2.036878,12.78787,8.576411,8.073804,7.333972,6.674455,6.04478,5.868286,2.874861
17.08872,9.343224,7.447327,7.155842,7.747094,3.698118,3.719077,1.777495,12.69969,8.577958,7.847559,7.076205,6.553986,5.664357,5.477927,2.571058
16.64047,9.235338,7.318129,6.927398,7.382197,3.533916,3.290425,1.615169,12.69138,8.579482,7.761358,6.993131,6.319304,5.154702,5.039328,2.243344
16.11174,9.220078,7.219084,6.698441,7.246733,3.306887,3.015366,1.52047,12.7858,8.569248,7.747763,6.912938,6.114038,4.567902,4.619955,1.907573
15.56298,9.175201,7.161094,6.433467,7.063316,3.043648,2.769464,1.432167,12.89597,8.530565,7.607823,6.831114,5.818395,4.094374,4.127739,1.524494
14.98857,9.285472,7.035004,6.288715,6.796419,2.842666,2.580109,1.257275,13.00363,8.387596,7.4178,6.674521,5.600042,3.660893,3.657616,1.208604
14.41338,9.265096,6.847856,6.142271,6.721856,2.62463,2.405996,1.176146,12.89578,8.155727,7.197696,6.436051,5.392836,3.32508,3.244334,0.9926552
13.95479,9.188219,6.745219,6.013657,6.51854,2.418061,2.266039,1.122247,12.65598,8.102071,7.228878,6.348243,5.152917,3.15796,2.888134,0.8132982
13.68724,9.151752,6.512065,5.824375,6.238708,2.251279,2.049541,1.032373,12.39485,8.070504,7.243013,6.207277,5.002842,2.982423,2.487672,0.7291204
13.63818,8.946097,6.213628,5.631304,5.990478,2.008757,1.7528,0.9684283,12.09214,7.986186,7.248286,6.191161,4.816661,2.730482,2.171106,0.649544
13.65557,8.851727,5.99091,5.376844,5.84449,1.743144,1.496104,0.8951464,11.84104,7.874519,7.150407,6.018664,4.607417,2.450125,1.840387,0.5931174
13.68456,8.612284,5.919816,5.125391,5.54108,1.473207,1.336267,0.8401346,11.62773,7.658335,6.820755,5.776087,4.351894,2.151911,1.576638,0.5495014
13.7657,8.373234,5.895586,4.995594,5.272687,1.23933,1.245676,0.7603338,11.44559,7.49724,6.527043,5.50923,4.15857,1.903833,1.319938,0.5589542
13.66005,8.14331,5.903913,4.827477,5.040664,1.049527,1.16522,0.6931539,11.36285,7.372949,6.395378,5.294462,3.948309,1.681962,1.162084,0.5889808
13.60662,7.999485,5.924948,4.687835,4.810976,0.9512791,1.106967,0.6192961,11.20382,7.237026,6.4184,5.117372,3.808438,1.573473,1.001966,0.6030824
13.45364,8.093398,5.85306,4.554861,4.649216,0.9029546,1.00621,0.5516206,11.02561,7.155011,6.356803,4.99155,3.673251,1.448157,0.9178579,0.5947145
13.2775,8.087299,5.725338,4.335951,4.402212,0.8420573,0.9128241,0.5059925,10.87755,7.024043,6.249604,4.983737,3.503943,1.339002,0.9433433,0.5275378
13.11672,8.081388,5.584592,4.063476,4.159364,0.8353723,0.7834331,0.4748964,10.45735,6.822777,6.085811,4.911603,3.292318,1.180679,0.8947961,0.4463309
13.00766,7.867182,5.282493,3.918422,3.798669,0.8199783,0.7304414,0.4475745,10.18862,6.597197,5.866895,4.775229,3.078756,0.9825042,0.840616,0.3492748
12.9352,7.620057,5.130217,3.822512,3.461681,0.7515714,0.6957672,0.4320576,10.04086,6.465582,5.743137,4.539567,2.84677,0.8173021,0.7736428,0.3205262
12.88114,7.486096,4.952934,3.681842,3.195858,0.6998476,0.6728178,0.3868652,9.887427,6.341506,5.633373,4.292378,2.601685,0.6978656,0.6699942,0.3342291
12.67906,7.220236,4.792837,3.535296,3.046263,0.6338487,0.6457856,0.3694981,9.651673,6.192293,5.450294,3.942539,2.452214,0.5909955,0.6389742,0.3228048
12.3557,7.232906,4.563677,3.470818,2.943795,0.5358687,0.6331976,0.371273,9.432206,6.100759,5.281725,3.697785,2.299461,0.5448012,0.6070861,0.2988614
12.04248,7.190193,4.370808,3.233702,2.692195,0.4419327,0.6045451,0.3620075,9.305786,5.930461,5.044002,3.510147,2.118466,0.5307586,0.659247,0.2470679
11.72176,7.007273,4.263131,2.946294,2.459359,0.3797716,0.5657244,0.3177434,9.160562,5.716565,4.818022,3.386203,1.940539,0.4486079,0.6616585,0.211629
11.36044,6.853253,4.090324,2.720625,2.247537,0.3356046,0.5438569,0.2707547,9.232448,5.476368,4.604609,3.205807,1.760051,0.3494937,0.5735238,0.2057363
10.74512,6.646277,4.09465,2.495535,2.031416,0.2945262,0.5085837,0.232013,9.188079,5.260577,4.39096,3.046637,1.582569,0.288105,0.483573,0.2309432
10.29377,6.40741,4.063248,2.324107,1.9282,0.2880391,0.4367085,0.2058603,8.945848,4.923634,4.198614,2.789457,1.38231,0.22395,0.3752813,0.2194113
9.858447,5.976275,3.970898,2.211822,1.822246,0.2820222,0.3881559,0.2007416,8.593171,4.678794,3.99018,2.50278,1.27806,0.1751454,0.3446244,0.191381
9.456068,5.696083,3.745531,2.198533,1.695595,0.2609737,0.3713159,0.2038435,8.295888,4.384094,3.749911,2.330231,1.160486,0.1667867,0.3293323,0.1620672
9.180251,5.478357,3.608023,2.056531,1.470143,0.2146002,0.3034726,0.2356,8.027191,4.150483,3.482138,2.140255,1.010166,0.1867632,0.3423026,0.1784851
8.95979,5.276827,3.474464,1.902796,1.282564,0.2119558,0.2697559,0.2233161,7.83095,3.996799,3.163238,1.947569,0.8932684,0.1616308,0.3147899,0.2136874
8.540912,5.145069,3.298821,1.715167,1.126117,0.2095352,0.2783472,0.1980277,7.541728,3.790638,2.859288,1.764547,0.7832887,0.14493,0.2208262,0.2211661
8.154903,4.94594,3.077199,1.464162,1.039137,0.1980378,0.2723094,0.1970731,7.173075,3.468871,2.583566,1.622528,0.7220148,0.1262893,0.182482,0.249448
7.7492,4.683637,2.876749,1.277414,1.003845,0.2223109,0.2700349,0.2141297,6.709787,3.184722,2.376367,1.396075,0.6484085,0.07119895,0.1268425,0.1715045
7.433677,4.351472,2.684041,1.138738,0.9447857,0.2424399,0.2626843,0.2207732,6.318666,2.993843,2.180402,1.213391,0.6078072,0.09171662,0.1745487,0.07680499
7.082929,3.979247,2.398927,1.043242,0.9070672,0.219897,0.2491201,0.2522836,5.875357,2.712162,1.913178,1.116952,0.5455316,0.09422415,0.2247062,0.01583178
6.706087,3.672579,2.228122,0.9487181,0.8231822,0.15858,0.1898334,0.2791553,5.463496,2.501798,1.692881,1.009634,0.4545783,0.1117574,0.2566263,0.0198583
6.381774,3.388682,2.002765,0.8330324,0.7605451,0.1490763,0.1578257,0.2686935,5.146032,2.293404,1.502837,0.8824591,0.3708887,0.1226571,0.2006207,0.06739974
5.916596,3.140418,1.81862,0.7233369,0.6873542,0.1182109,0.1429185,0.240997,4.785817,2.065938,1.336563,0.7876363,0.3571023,0.1153519,0.1985829,0.09740292
5.363226,2.958201,1.646284,0.5691429,0.6697953,0.08380363,0.1274901,0.2084361,4.464541,1.833686,1.198129,0.6659461,0.3682745,0.09593568,0.1937284,0.1207481
4.823331,2.792147,1.415215,0.4170882,0.5961151,0.1084826,0.1970485,0.1962049,4.185254,1.727,1.097149,0.5566579,0.3235126,0.1550141,0.1884014,0.09116562
4.342732,2.573905,1.227188,0.2816176,0.4820637,0.1464327,0.2406297,0.1306829,3.951962,1.581013,0.9992728,0.504398,0.3222608,0.1664694,0.2053812,0.05772282
3.863313,2.328214,1.036423,0.2552739,0.4145435,0.1419956,0.2565836,0.09651476,3.652652,1.410727,0.8342182,0.5110976,0.294097,0.07142411,0.1700954,0.0441247
3.549956,2.020985,0.9184952,0.2783906,0.3458089,0.1149694,0.2357784,0.05004986,3.382795,1.194441,0.7236921,0.5067717,0.2404127,0.02979464,0.1714111,0.006336186
3.330028,1.73405,0.8101671,0.2762877,0.3513053,0.06920105,0.1980008,0.01766745,3.075524,1.010699,0.6266704,0.4920593,0.2126884,0.002316202,0.1068397,0.008149905
2.94498,1.4394,0.7649843,0.2969387,0.3105561,0.04487168,0.1235719,0.01341661,2.734724,0.938384,0.5076756,0.4906393,0.2427055,0.0493373,0.1609493,0.0303943
2.510674,1.259025,0.6996725,0.3067773,0.2573351,0.02669637,0.02875003,0.006498131,2.387311,0.8326286,0.4372365,0.4492809,0.2613388,0.08520792,0.2042792,0.04677674
2.119521,1.169543,0.5738026,0.2617127,0.2263569,0.08360716,0.004983472,0.02130011,2.161438,0.7134196,0.4023011,0.3966278,0.1963672,0.1189857,0.292802,0.07312363
1.764569,1.068341,0.4849142,0.2003479,0.2495065,0.1190237,0.03102671,0.05316416,1.919691,0.5243749,0.3790267,0.3547039,0.2477898,0.09766267,0.3623556,0.120956
1.421569,0.969177,0.4062694,0.1820193,0.2760818,0.1212513,0.09110203,0.08446226,1.67124,0.3532475,0.4067046,0.3320434,0.2012483,0.02696736,0.3855875,0.1700812
1.083624,0.8498915,0.308312,0.1498673,0.2889544,0.08669806,0.1621334,0.06996217,1.48716,0.2342004,0.4246357,0.2865071,0.1783543,0.06508512,0.3832817,0.1406997
0.8641238,0.720425,0.2558794,0.09878203,0.3282286,0.04037832,0.2132612,0.09875295,1.365295,0.2022409,0.4200982,0.2444235,0.1735544,0.07529923,0.3390075,0.06630497
0.4941487,0.5395802,0.1903235,0.1372812,0.2775318,0.01286154,0.2129423,0.1166617,1.250066,0.1752911,0.3494416,0.1418136,0.1393289,0.1256474,0.2739206,0
0.1956582,0.4298114,0.1337604,0.1623589,0.2015187,0.0001189409,0.1771642,0.1448017,1.087203,0.1401132,0.2619406,0.04244459,0.1151057,0.1090077,0.1973885,0
0,0.3583684,0.1191682,0.2081848,0.1763928,0.05142786,0.1097161,0.008488258,0.9444653,0.06979915,0.1903844,0.001732574,0.07310365,0.04370038,0.08602116,0
0,0.2372701,0.1237727,0.2249779,0.1359713,0.04701578,0.09099583,0,0.7166525,0.0163334,0.1431398,0.1470557,0.05649386,0.04579631,0.01640189,0
0,0.1391992,0.1449794,0.2195881,0.09275464,0.05615556,0.08740623,0,0.4476074,0.01059014,0.1004198,0.3424132,0.008027838,0.04711371,0.03010298,0
0.008761571,0.1288931,0.1144195,0.1699424,0.09744748,0.07882652,0.1151465,0,0.3504866,0.03302211,0.02297973,0.5546102,0.009334327,0.1111813,0.1422455,0
0.09936981,0.1292116,0.08975285,0.1386619,0.1170719,0.1287081,0.1105593,0,0.3764381,0.07007977,0.02065817,0.6253741,0.006342665,0.09242839,0.355545,0
0.1213116,0.1449474,0.02996572,0.1278878,0.1213745,0,0.09246297,0,0.3449173,0.1082915,0.01729017,0.574864,0.0007705851,0.07727522,0.4396547,0
0.02750471,0.1645523,0.003984219,0.04168098,0.133572,0,0.08680773,0,0.3470154,0.173033,0.05036542,0.4372413,0.03349928,0.08169534,0.4721514,0
0,0.1965952,0.02248185,0.007458662,0.1036025,0,0,0,0.3783661,0.2026606,0.1300862,0.3366798,0.01760938,0.09486823,0.405846,0
0,0.1700154,0.1029495,0.01786488,0.009305469,0,0,0,0.3232872,0.1839246,0.2108974,0.3167207,0,0.097676,0.3063143,0
0,0.1302116,0.1743717,0.07928191,0.01768394,0,0,0,0.2392922,0.1837153,0.2028314,0.175844,0,0,0.2054798,0
0.03456124,0.08919961,0.1935342,0.1122239,0.1305677,0,0,0,0.1863102,0.1397776,0.1508478,0,0,0,0.1697711,0
0.02502561,0.04495325,0.1781097,0,0.161206,0,0,0,0.1021095,0.07869178,0.1121624,0,0,0,0.1344715,0
0.01977562,0.007737776,0.1562774,0,0.1276879,0,0,0,0.01035005,0.0323722,0,0,0,0,0,0
0.007680967,0,0,0,0.04435292,0,0,0,0.02508533,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.07316604,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.1083665,0,0,0,0,0,0,0
0.0173838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2480602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3829672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3912374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2263321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
